% Model:              Numerators_sphereDipole.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 17 2025, 12:59
% Dimension:          1
% Nodes:              1001
% Expressions:        20
% Description:        Radiation pattern
% theta                   (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle          (emw.normEfar^2)         Elevation angle
0                         0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0                        0
1.9038051480754146        2.476826451027719E-10    1.9038051480754146       2.307138210148103E-10    1.9038051480754146       2.1483694474567041E-10   1.9038051480754146       1.998579592319576E-10    1.9038051480754146       1.8583233720036955E-10   1.9038051480754146       1.7271503590823114E-10   1.9038051480754146       1.605200381054927E-10    1.9038051480754146       1.4904167929066152E-10   1.9038051480754146       1.3843494096000358E-10   1.9038051480754146       1.2859538839322248E-10   1.9038051480754146
1.9100883333825942        2.590308147536477E-10    1.9100883333825942       2.414627009573027E-10    1.9100883333825942       2.2501010115745952E-10   1.9100883333825942       2.0947738106942782E-10   1.9100883333825942       1.9492766582642665E-10   1.9100883333825942       1.8130139950187227E-10   1.9100883333825942       1.6862242807410544E-10   1.9100883333825942       1.566872407102239E-10    1.9100883333825942       1.4563925593781017E-10   1.9100883333825942       1.3539224575336786E-10   1.9100883333825942
1.9163715186897738        2.705414468591064E-10    1.9163715186897738       2.523850718091674E-10    1.9163715186897738       2.353625766893323E-10    1.9163715186897738       2.192847303073529E-10    1.9163715186897738       2.0421555757947105E-10   1.9163715186897738       1.9008537382158709E-10   1.9163715186897738       1.769245840545554E-10    1.9163715186897738       1.6453698642426865E-10   1.9163715186897738       1.5304911002553304E-10   1.9163715186897738       1.4239528073127392E-10   1.9163715186897738
1.9226547039969535        2.8205052356282914E-10   1.9226547039969535       2.633252601144794E-10    1.9226547039969535       2.457467071941561E-10    1.9226547039969535       2.2913985363797815E-10   1.9226547039969535       2.1356281199560276E-10   1.9226547039969535       1.9894013695222353E-10   1.9226547039969535       1.8530663739464825E-10   1.9226547039969535       1.7247681427057762E-10   1.9226547039969535       1.6055695935165833E-10   1.9226547039969535       1.495018995952966E-10    1.9226547039969535
1.9289378893041331        2.934038692956141E-10    1.9289378893041331       2.7413546953236764E-10   1.9289378893041331       2.560212691153862E-10    1.9289378893041331       2.3890752354617444E-10   1.9289378893041331       2.228397245700792E-10    1.9289378893041331       2.077410480112257E-10    1.9289378893041331       1.9364961763377555E-10   1.9289378893041331       1.8039210525095215E-10   1.9289378893041331       1.6805374964859337E-10   1.9289378893041331       1.5660706643097132E-10   1.9289378893041331
1.9352210746113125        3.044779956890285E-10    1.9352210746113125       2.8469571939679593E-10   1.9352210746113125       2.6607038655724014E-10   1.9352210746113125       2.4847539595871243E-10   1.9352210746113125       2.3193717834253535E-10   1.9352210746113125       2.1638206700012228E-10   1.9352210746113125       2.0185098090998742E-10   1.9352210746113125       1.8818256232499154E-10   1.9352210746113125       1.754428140890083E-10    1.9352210746113125       1.6361656354392002E-10   1.9352210746113125
1.9415042599184922        3.1520030075723737E-10   1.9415042599184922       2.949334508307637E-10    1.9415042599184922       2.758223455449637E-10    1.9415042599184922       2.577720706085626E-10    1.9415042599184922       2.4078404829115747E-10   1.9415042599184922       2.2479262460056093E-10   1.9415042599184922       2.098407713833765E-10    1.9415042599184922       1.957779101735309E-10    1.9415042599184922       1.826547737329973E-10    1.9415042599184922       1.7046133804684777E-10   1.9415042599184922
1.9477874452256718        3.2556555647574744E-10   1.9477874452256718       3.048398384058971E-10    1.9477874452256718       2.8526555135534284E-10   1.9477874452256718       2.667826748034037E-10    1.9477874452256718       2.4936248464442743E-10   1.9477874452256718       2.3295259460264227E-10   1.9477874452256718       2.175962177807001E-10    1.9477874452256718       2.0315233425475817E-10   1.9477874452256718       1.8966150936917056E-10   1.9477874452256718       1.77111120051519E-10     1.9477874452256718
1.9540706305328512        3.3564558531880177E-10   1.9540706305328512       3.144797687699649E-10    1.9540706305328512       2.9445871583358604E-10   1.9540706305328512       2.755592054545716E-10    1.9540706305328512       2.5771841989045953E-10   1.9540706305328512       2.409028050871576E-10    1.9540706305328512       2.2515233248736427E-10   1.9540706305328512       2.1033526841695975E-10   1.9540706305328512       1.9648696603649402E-10   1.9540706305328512       1.8358519494162843E-10   1.9540706305328512
1.9603538158400309        3.455895086773286E-10    1.9603538158400309       3.2399288613474985E-10   1.9603538158400309       3.035326928868981E-10    1.9603538158400309       2.8422310839185654E-10   1.9603538158400309       2.6596482426538283E-10   1.9603538158400309       2.487486931232408E-10    1.9603538158400309       2.3260619209412476E-10   1.9603538158400309       2.1741622467473286E-10   1.9603538158400309       2.032125534602231E-10    1.9603538158400309       1.8995818391583165E-10   1.9603538158400309
1.9666370011472105        3.5561291390393346E-10   1.9666370011472105       3.3358401736604855E-10   1.9666370011472105       3.126821876185463E-10    1.9666370011472105       2.9295826577533636E-10   1.9666370011472105       2.7427584432482665E-10   1.9666370011472105       2.5665527757836944E-10   1.9666370011472105       2.4011305544700786E-10   1.9666370011472105       2.2454180859554116E-10   1.9666370011472105       2.0997524903050968E-10   1.9666370011472105       1.9635896405002884E-10   1.9666370011472105
1.97292018645439          3.6597563359539733E-10   1.97292018645439         3.4350256827592707E-10   1.97292018645439         3.2214676417884507E-10   1.97292018645439         3.0199365143889756E-10   1.97292018645439         2.828709620991804E-10    1.97292018645439         2.648325547367197E-10    1.97292018645439         2.4787329631484245E-10   1.97292018645439         2.319038421293536E-10    1.97292018645439         2.169571836751593E-10    1.97292018645439         2.0296144282007703E-10   1.97292018645439
1.9792033717615698        3.769494573131401E-10    1.9792033717615698       3.540120240851615E-10    1.9792033717615698       3.3218206887643163E-10   1.9792033717615698       3.115763275189809E-10    1.9792033717615698       2.919896483980805E-10    1.9792033717615698       2.73511662555599E-10     1.9792033717615698       2.5611027135686936E-10   1.9792033717615698       2.397185943961325E-10    1.9792033717615698       2.243664894484119E-10    1.9792033717615698       2.0996680858677984E-10   1.9792033717615698
1.9854865570687494        3.887789040551778E-10    1.9854865570687494       3.653524109059702E-10    1.9854865570687494       3.4302387881919914E-10   1.9854865570687494       3.2193711562344344E-10   1.9854865570687494       3.0185858674645185E-10   1.9854865570687494       2.8291367004264485E-10   1.9854865570687494       2.650406935642934E-10    1.9854865570687494       2.48198496511602E-10     1.9854865570687494       2.3241052124199012E-10   1.9854865570687494       2.1757814160264478E-10   1.9854865570687494
1.9917697423759289        4.0164001596144504E-10   1.9917697423759289       3.777003560584281E-10    1.9917697423759289       3.5484935194980395E-10   1.9917697423759289       3.3325304843165217E-10   1.9917697423759289       3.126552924826931E-10    1.9917697423759289       2.932145361440046E-10    1.9917697423759289       2.748407581906158E-10    1.9917697423759289       2.575193400047111E-10    1.9917697423759289       2.4126418879156094E-10   1.9917697423759289       2.2596986194799795E-10   1.9917697423759289
1.9980529276831085        4.156036864941943E-10    1.9980529276831085       3.9113294990092535E-10   1.9980529276831085       3.6774142717671364E-10   1.9980529276831085       3.456123191963577E-10    1.9980529276831085       3.2447358198783546E-10   1.9980529276831085       3.0451140539438505E-10   1.9980529276831085       2.856129314498892E-10    1.9980529276831085       2.6778761822148807E-10   1.9980529276831085       2.5103783462168126E-10   1.9980529276831085       2.352562041386297E-10    1.9980529276831085
2.004336112990288         4.3061084660836095E-10   2.004336112990288        4.0560251057622667E-10   2.004336112990288        3.8166327010167026E-10   2.004336112990288        3.5898845644240437E-10   2.004336112990288        3.3729742550566163E-10   2.004336112990288        3.167965338685465E-10    2.004336112990288        2.973595239946028E-10    2.004336112990288        2.790139406241141E-10    2.004336112990288        2.6175043681356147E-10   2.004336112990288        2.454643088828871E-10    2.004336112990288
2.0106192982974678        4.464663920750962E-10    2.0106192982974678       4.2092906792945614E-10   2.0106192982974678       3.9644947662675004E-10   2.0106192982974678       3.7323035331050784E-10   2.0106192982974678       3.50989736017475E-10     2.0106192982974678       3.2994525049260975E-10   2.0106192982974678       3.099694041093173E-10    2.0106192982974678       2.9109879384306127E-10   2.0106192982974678       2.733143582402292E-10    2.0106192982974678       2.565180596836996E-10    2.0106192982974678
2.016902483604647         4.628566936775951E-10    2.016902483604647        4.3681553669483503E-10   2.016902483604647        4.118190594062402E-10    2.016902483604647        3.8807320699567905E-10   2.016902483604647        3.6530122807843237E-10   2.016902483604647        3.437230678820569E-10    2.016902483604647        3.232230622662278E-10    2.016902483604647        3.0383591949294416E-10   2.016902483604647        2.8553697797265845E-10   2.016902483604647        2.6823803161710006E-10   2.016902483604647
2.0231856689118266        4.793918840162152E-10    2.0231856689118266       4.528871017208061E-10    2.0231856689118266       4.2741199860251593E-10   2.0231856689118266       4.031723329383539E-10    2.0231856689118266       3.799015674198385E-10    2.0231856689118266       3.5781430832383884E-10   2.0231856689118266       3.3681865126836583E-10   2.0231856689118266       3.1693613475323563E-10   2.0231856689118266       2.9814222608213526E-10   2.0231856689118266       2.8036075663488407E-10   2.0231856689118266
2.0294688542190062        4.956692889149043E-10    2.0294688542190062       4.687516814651431E-10    2.0294688542190062       4.4284669736286136E-10   2.0294688542190062       4.181575732849267E-10    2.0294688542190062       3.9443096174431286E-10   2.0294688542190062       3.7187074432825406E-10   2.0294688542190062       3.5041791411068017E-10   2.0294688542190062       3.3007083942295234E-10   2.0294688542190062       3.1081159193029874E-10   2.0294688542190062       2.9257722237364265E-10   2.0294688542190062
2.035752039526186         5.113492057202853E-10    2.035752039526186        4.840732716033827E-10    2.035752039526186        4.577907855148347E-10    2.035752039526186        4.327013315583948E-10    2.035752039526186        4.085657887590657E-10    2.035752039526186        3.8557441685342665E-10   2.035752039526186        3.6370668975987466E-10   2.035752039526186        3.429303337523861E-10    2.035752039526186        3.232401722700426E-10    2.035752039526186        3.0458665969593563E-10   2.035752039526186
2.0420352248333655        5.262298494086016E-10    2.0420352248333655       4.986455892859806E-10    2.0420352248333655       4.720333770361374E-10    2.0420352248333655       4.465890690739306E-10    2.0420352248333655       4.2208770181888996E-10   2.0420352248333655       3.9870479400994374E-10   2.0420352248333655       3.764607186434615E-10    2.0420352248333655       3.5528815853211407E-10   2.0420352248333655       3.3519948235380613E-10   2.0420352248333655       3.1615789649023986E-10   2.0420352248333655
2.048318410140545         5.403058846650187E-10    2.048318410140545        5.124509094500086E-10    2.048318410140545        4.855442164321475E-10    2.048318410140545        4.5977838937446405E-10   2.048318410140545        4.3494284438734667E-10   2.048318410140545        4.1119760712320024E-10   2.048318410140545        3.886045523785002E-10    2.048318410140545        3.6705972742808114E-10   2.048318410140545        3.465957906425029E-10    2.048318410140545        3.2718752658080995E-10   2.048318410140545
2.054601595447725         5.537955054069924E-10    2.054601595447725        5.256892653538619E-10    2.054601595447725        4.985050972663866E-10    2.054601595447725        4.724324869992734E-10    2.054601595447725        4.4727719374830373E-10   2.054601595447725        4.231818220860587E-10    2.054601595447725        4.0025026022444027E-10   2.054601595447725        3.7834226539111753E-10   2.054601595447725        3.57511323541257E-10     2.054601595447725        3.3774250866896365E-10   2.054601595447725
2.060884780754904         5.671249629816455E-10    2.060884780754904        5.387667431032043E-10    2.060884780754904        5.11302033585421E-10     2.060884780754904        4.849163036889295E-10    2.060884780754904        4.594362280009068E-10    2.060884780754904        4.3498287850280174E-10   2.060884780754904        4.117039460372215E-10    2.060884780754904        3.8942410116292345E-10   2.060884780754904        3.6821640856968326E-10   2.060884780754904        3.4807519030546175E-10   2.060884780754904
2.067167966062084         5.808665667048768E-10    2.067167966062084        5.522382781045039E-10    2.067167966062084        5.24472872139689E-10     2.067167966062084        4.977493304377696E-10    2.067167966062084        4.719222612609047E-10    2.067167966062084        4.4708489006591377E-10   2.067167966062084        4.2343224426695965E-10   2.067167966062084        4.00755114258584E-10     2.067167966062084        3.791439544004628E-10    2.067167966062084        3.5860169616481437E-10   2.067167966062084
2.0734511513692633        5.956356418355901E-10    2.0734511513692633       5.667094244030287E-10    2.0734511513692633       5.386137453935294E-10    2.0734511513692633       5.115172300506914E-10    2.0734511513692633       4.853106512621703E-10    2.0734511513692633       4.600518828482604E-10    2.0734511513692633       4.359879903371412E-10    2.0734511513692633       4.128767448581718E-10    2.0734511513692633       3.9082385597911845E-10   2.0734511513692633       3.6984047849039704E-10   2.0734511513692633
2.079734336676443         6.119623236944366E-10    2.079734336676443        5.827117514825647E-10    2.079734336676443        5.542578282546253E-10    2.079734336676443        5.26754358811355E-10     2.079734336676443        5.001358048813637E-10    2.079734336676443        4.744176815796739E-10    2.079734336676443        4.499036019466993E-10    2.079734336676443        4.263190328340357E-10    2.079734336676443        4.037837071043804E-10    2.079734336676443        3.823164387860804E-10    2.079734336676443
2.086017521983623         6.301633603389992E-10    2.086017521983623        6.005759182802748E-10    2.086017521983623        5.717494298245126E-10    2.086017521983623        5.438190601567426E-10    2.086017521983623        5.16767807788067E-10     2.086017521983623        4.905641246469058E-10    2.086017521983623        4.6557084297102213E-10   2.086017521983623        4.4148227980713714E-10   2.086017521983623        4.1843234297029965E-10   2.086017521983623        3.9644620717009025E-10   2.086017521983623
2.092300707290802         6.502445901398968E-10    2.092300707290802        6.203324136130868E-10    2.092300707290802        5.911428524333825E-10    2.092300707290802        5.627905598911901E-10    2.092300707290802        5.35307874373932E-10     2.092300707290802        5.08615140066937E-10     2.092300707290802        4.831338442917314E-10    2.092300707290802        4.585294503810091E-10    2.092300707290802        4.3495157936036805E-10   2.092300707290802        4.1242929567637515E-10   2.092300707290802
2.098583892597982         6.718635499307478E-10    2.098583892597982        6.416694385854001E-10    2.098583892597982        6.121555984938528E-10    2.098583892597982        5.834171894370246E-10    2.098583892597982        5.555323479481127E-10    2.098583892597982        5.28376419751538E-10     2.098583892597982        5.024250378520082E-10    2.098583892597982        4.773187818325865E-10    2.098583892597982        4.532254315354821E-10    2.098583892597982        4.3017424863907183E-10   2.098583892597982
2.1048670779051615        6.943719092115824E-10    2.1048670779051615       6.639684178245999E-10    2.1048670779051615       6.341972282406403E-10    2.1048670779051615       6.051381615280962E-10    2.1048670779051615       5.769081803434261E-10    2.1048670779051615       5.493443466157861E-10    2.1048670779051615       5.2296823998974E-10      2.1048670779051615       4.974013133463952E-10    2.1048670779051615       4.728320099037409E-10    2.1048670779051615       4.492854049428665E-10    2.1048670779051615
2.111150263212341         7.169398741858372E-10    2.111150263212341        6.86420745794921E-10     2.111150263212341        6.56478892326529E-10     2.111150263212341        6.27185485007785E-10     2.111150263212341        5.986877842866651E-10    2.111150263212341        5.707934291475722E-10    2.111150263212341        5.440593088081624E-10    2.111150263212341        5.180948347079556E-10    2.111150263212341        4.931107174269215E-10    2.111150263212341        4.691238412137626E-10    2.111150263212341
2.1174334485195203        7.387433125646539E-10    2.1174334485195203       7.082084288873788E-10    2.1174334485195203       6.781879889916708E-10    2.1174334485195203       6.487523984971272E-10    2.1174334485195203       6.200713376222809E-10    2.1174334485195203       5.919321233942985E-10    2.1174334485195203       5.649158259403085E-10    2.1174334485195203       5.386272319097067E-10    2.1174334485195203       5.132993305840682E-10    2.1174334485195203       4.889384117894058E-10    2.1174334485195203
2.1237166338267004        7.591750434877974E-10    2.1237166338267004       7.287120897880382E-10    2.1237166338267004       6.9869324881484E-10      2.1237166338267004       6.691955311532303E-10    2.1237166338267004       6.404055558502271E-10    2.1237166338267004       6.120979801662036E-10    2.1237166338267004       5.848684552130113E-10    2.1237166338267004       5.583236518357616E-10    2.1237166338267004       5.327171844623826E-10    2.1237166338267004       5.080446643394038E-10    2.1237166338267004
2.1299998191338796        7.780300075752977E-10    2.1299998191338796       7.476976875676271E-10    2.1299998191338796       7.17733045779415E-10     2.1299998191338796       6.882249820709794E-10    2.1299998191338796       6.593746480556831E-10    2.1299998191338796       6.309494099982108E-10    2.1299998191338796       6.035527874909654E-10    2.1299998191338796       5.76797965244506E-10     2.1299998191338796       5.509565079869573E-10    2.1299998191338796       5.260152242159223E-10    2.1299998191338796
2.1362830044410592        7.956131040760734E-10    2.1362830044410592       7.654313371311444E-10    2.1362830044410592       7.355368154512117E-10    2.1362830044410592       7.060325524996532E-10    2.1362830044410592       6.771343866103007E-10    2.1362830044410592       6.4860564956659E-10      2.1362830044410592       6.210540937613898E-10    2.1362830044410592       5.941019674139877E-10    2.1362830044410592       5.680361460950142E-10    2.1362830044410592       5.428369957755829E-10    2.1362830044410592
2.142566189748239         8.127293092744883E-10    2.142566189748239        7.826807810740851E-10    2.142566189748239        7.528371535081716E-10    2.142566189748239        7.233145964989842E-10    2.142566189748239        6.943450491460311E-10    2.142566189748239        6.656898865997699E-10    2.142566189748239        6.379595465788798E-10    2.142566189748239        6.107865822099107E-10    2.142566189748239        5.844714575091652E-10    2.142566189748239        5.589890256209205E-10    2.142566189748239
2.1488493750554185        8.305380378892478E-10    2.1488493750554185       8.005825863100796E-10    2.1488493750554185       7.707490382268304E-10    2.1488493750554185       7.411632939977947E-10    2.1488493750554185       7.120746522093572E-10    2.1488493750554185       6.832445288893205E-10    2.1488493750554185       6.552849120224242E-10    2.1488493750554185       6.278400652972658E-10    2.1488493750554185       6.012234195046625E-10    2.1488493750554185       5.754025325872851E-10    2.1488493750554185
2.155132560362598         8.502862062324596E-10    2.155132560362598        8.203854249973047E-10    2.155132560362598        7.90522766139287E-10     2.155132560362598        7.608292731944342E-10    2.155132560362598        7.315717407086479E-10    2.155132560362598        7.025142704782664E-10    2.155132560362598        6.7426803078119E-10      2.155132560362598        6.464920885287724E-10    2.155132560362598        6.195126956058982E-10    2.155132560362598        5.932857919838908E-10    2.155132560362598
2.161415745669778         8.729725706695483E-10    2.161415745669778        8.431180575185577E-10    2.161415745669778        8.132155035808335E-10    2.161415745669778        7.83396894365126E-10     2.161415745669778        7.539452435237853E-10    2.161415745669778        7.246307701867406E-10    2.161415745669778        6.960591907722951E-10    2.161415745669778        6.679100108777556E-10    2.161415745669778        6.405215791498456E-10    2.161415745669778        6.138330484248978E-10    2.161415745669778
2.1676989309769574        8.990296628889981E-10    2.1676989309769574       8.69266078805874E-10     2.1676989309769574       8.393633042336977E-10    2.1676989309769574       8.094518584500934E-10    2.1676989309769574       7.798285824310445E-10    2.1676989309769574       7.502736984470495E-10    2.1676989309769574       7.213804437601967E-10    2.1676989309769574       6.928566748365405E-10    2.1676989309769574       6.650506701913424E-10    2.1676989309769574       6.378813149735803E-10    2.1676989309769574
2.1739821162841366        9.281245964981696E-10    2.1739821162841366       8.985591788956524E-10    2.1739821162841366       8.687556743933763E-10    2.1739821162841366       8.388434444961931E-10    2.1739821162841366       8.091302952147745E-10    2.1739821162841366       7.79410266898923E-10     2.1739821162841366       7.502554362170437E-10    2.1739821162841366       7.214107878953143E-10    2.1739821162841366       6.932307474198999E-10    2.1739821162841366       6.656144908035731E-10    2.1739821162841366
2.1802653015913167        9.591634223008688E-10    2.1802653015913167       9.299569143223496E-10    2.1802653015913167       9.004037264082682E-10    2.1802653015913167       8.706352816437676E-10    2.1802653015913167       8.409677329949788E-10    2.1802653015913167       8.112122234008854E-10    2.1802653015913167       7.819107439447952E-10    2.1802653015913167       7.528528867415837E-10    2.1802653015913167       7.243944973471701E-10    2.1802653015913167       6.964208733770788E-10    2.1802653015913167
2.186548486898496         9.90532979279113E-10     2.186548486898496        9.618723287968023E-10    2.186548486898496        9.327463197393174E-10    2.186548486898496        9.032939595204494E-10    2.186548486898496        8.738378993779273E-10    2.186548486898496        8.442089022370102E-10    2.186548486898496        8.149114457542346E-10    2.186548486898496        7.857836920093599E-10    2.186548486898496        7.571785549266354E-10    2.186548486898496        7.28978067365356E-10     2.186548486898496
2.1928316722056755        1.0205416404897459E-9    2.1928316722056755       9.926009543378838E-10    2.1928316722056755       9.640675432145671E-10    2.1928316722056755       9.350945775743872E-10    2.1928316722056755       9.060102682987152E-10    2.1928316722056755       8.766667902200901E-10    2.1928316722056755       8.475267604384142E-10    2.1928316722056755       8.184759212935993E-10    2.1928316722056755       7.89861795287268E-10     2.1928316722056755       7.615761806339664E-10    2.1928316722056755
2.199114857512855         1.047949509430354E-9     2.199114857512855        1.020850959101273E-9     2.199114857512855        9.93026335678559E-10     2.199114857512855        9.646490928318934E-10    2.199114857512855        9.360526950316037E-10    2.199114857512855        9.071120699763284E-10    2.199114857512855        8.782475599412671E-10    2.199114857512855        8.493866235375714E-10    2.199114857512855        8.208719496014745E-10    2.199114857512855        7.926167582043164E-10    2.199114857512855
2.205398042820035         1.0724337812882137E-9    2.205398042820035        1.0462225727676853E-9    2.205398042820035        1.0191488751641515E-9    2.205398042820035        9.914107562573343E-10    2.205398042820035        9.633467574037098E-10    2.205398042820035        9.348557988532923E-10    2.205398042820035        9.063191479289681E-10    2.205398042820035        8.776971301110147E-10    2.205398042820035        8.493313291622078E-10    2.205398042820035        8.211626049822972E-10    2.205398042820035
2.211681228127214         1.0948316121971772E-9    2.211681228127214        1.06947703485282E-9      2.211681228127214        1.04312228926477E-9      2.211681228127214        1.0159917984987233E-9    2.211681228127214        9.884287398645167E-10    2.211681228127214        9.603573526006583E-10    2.211681228127214        9.32125126422138E-10     2.211681228127214        9.037167224281504E-10    2.211681228127214        8.754783576435108E-10    2.211681228127214        8.473765492582948E-10    2.211681228127214
2.217964413434394         1.117045298429222E-9     2.217964413434394        1.092472576746787E-9     2.217964413434394        1.0667605110198704E-9    2.217964413434394        1.04015888217458E-9      2.217964413434394        1.0130147784677068E-9    2.217964413434394        9.852789941354409E-10    2.217964413434394        9.572704110191745E-10    2.217964413434394        9.289934680771055E-10    2.217964413434394        9.008044346240207E-10    2.217964413434394        8.726851712199428E-10    2.217964413434394
2.2242475987415737        1.141579303101232E-9     2.2242475987415737       1.1177259113686973E-9    2.2242475987415737       1.0925902008964455E-9    2.2242475987415737       1.0664439786447223E-9    2.2242475987415737       1.039637610852096E-9     2.2242475987415737       1.0121490142862105E-9    2.2242475987415737       9.84271383406284E-10     2.2242475987415737       9.560310038662153E-10    2.2242475987415737       9.277965236204989E-10    2.2242475987415737       8.995493562583602E-10    2.2242475987415737
2.230530784048753         1.170794148946498E-9     2.230530784048753        1.1476732054761956E-9    2.230530784048753        1.1231197874976058E-9    2.230530784048753        1.0974227997729104E-9    2.230530784048753        1.070935925831505E-9     2.230530784048753        1.0436633088552467E-9    2.230530784048753        1.015871871521206E-9     2.230530784048753        9.876189820083583E-10    2.230530784048753        9.592827878327188E-10    2.230530784048753        9.308279526499587E-10    2.230530784048753
2.236813969355933         1.2060817228171175E-9    2.236813969355933        1.1838289534449687E-9    2.236813969355933        1.1599835580418121E-9    2.236813969355933        1.1348458496255897E-9    2.236813969355933        1.1087740937353761E-9    2.236813969355933        1.0817956166539953E-9    2.236813969355933        1.0541470111835313E-9    2.236813969355933        1.0259311056830637E-9    2.236813969355933        9.97527061845083E-10     2.236813969355933        9.6887133588603E-10      2.236813969355933
2.243097154663112         1.2472442043546314E-9    2.243097154663112        1.2261273457615203E-9    2.243097154663112        1.2032470997370733E-9    2.243097154663112        1.178909465492322E-9     2.243097154663112        1.1534801476896962E-9    2.243097154663112        1.1270042319900441E-9    2.243097154663112        1.0996817746855519E-9    2.243097154663112        1.0716763603235667E-9    2.243097154663112        1.043355891282429E-9     2.243097154663112        1.0146259631770279E-9    2.243097154663112
2.249380339970292         1.2923445241617708E-9    2.249380339970292        1.2727252147730705E-9    2.249380339970292        1.2511636650517374E-9    2.249380339970292        1.2279662715402165E-9    2.249380339970292        1.203510661258769E-9     2.249380339970292        1.1778523367928705E-9    2.249380339970292        1.151148741139559E-9     2.249380339970292        1.1236351479369007E-9    2.249380339970292        1.0956558177135509E-9    2.249380339970292        1.0670929703928528E-9    2.249380339970292
2.2556635252774715        1.3381688785941244E-9    2.2556635252774715       1.3204238624850277E-9    2.2556635252774715       1.3005550741162766E-9    2.2556635252774715       1.2788645736592044E-9    2.2556635252774715       1.255747505205757E-9     2.2556635252774715       1.2312617667237954E-9    2.2556635252774715       1.2055188430364305E-9    2.2556635252774715       1.178827616717131E-9     2.2556635252774715       1.1515005618196578E-9    2.2556635252774715       1.1234124573902424E-9    2.2556635252774715
2.261946710584651         1.3812342801247643E-9    2.261946710584651        1.3656598908259733E-9    2.261946710584651        1.347784265893294E-9     2.261946710584651        1.3279007927214608E-9    2.261946710584651        1.30642762000887E-9      2.261946710584651        1.283418185440594E-9     2.261946710584651        1.2589394738289344E-9    2.261946710584651        1.2333646382767369E-9    2.261946710584651        1.206973878472202E-9     2.261946710584651        1.1796545852137704E-9    2.261946710584651
2.2682298958918303        1.419062111812239E-9     2.2682298958918303       1.4057977614460722E-9    2.2682298958918303       1.3900642296902762E-9    2.2682298958918303       1.372142112624901E-9     2.2682298958918303       1.3524762146039894E-9    2.2682298958918303       1.3311117454135415E-9    2.2682298958918303       1.308078126158681E-9     2.2682298958918303       1.2837935080012323E-9    2.2682298958918303       1.2585141323302693E-9    2.2682298958918303       1.2321582112916364E-9    2.2682298958918303
2.2745130811990104        1.4512994805330415E-9    2.2745130811990104       1.4403067715382142E-9    2.2745130811990104       1.4266876665523242E-9    2.2745130811990104       1.41070623876368E-9      2.2745130811990104       1.3928341564673816E-9    2.2745130811990104       1.3731089133627968E-9    2.2745130811990104       1.3515335703962538E-9    2.2745130811990104       1.3285468919805877E-9    2.2745130811990104       1.3043965938865125E-9    2.2745130811990104       1.279042039457381E-9     2.2745130811990104
2.28079626650619          1.4802508745226272E-9    2.28079626650619         1.4713709670809173E-9    2.28079626650619         1.4597132175176395E-9    2.28079626650619         1.4455225787722405E-9    2.28079626650619         1.4292935774037685E-9    2.28079626650619         1.4110605498856254E-9    2.28079626650619         1.390812768746514E-9     2.28079626650619         1.3689869942105947E-9    2.28079626650619         1.3458407932145947E-9    2.28079626650619         1.3213729310433661E-9    2.28079626650619
2.2870794518133692        1.5105025865953338E-9    2.2870794518133692       1.5035861497576969E-9    2.2870794518133692       1.4937354911885605E-9    2.2870794518133692       1.4811761444826832E-9    2.2870794518133692       1.4664175761156374E-9    2.2870794518133692       1.4494978609702605E-9    2.2870794518133692       1.430402681394157E-9     2.2870794518133692       1.409552596139602E-9     2.2870794518133692       1.3872307435193027E-9    2.2870794518133692       1.3634608974319115E-9    2.2870794518133692
2.2933626371205493        1.54758425529904E-9      2.2933626371205493       1.542654156136281E-9     2.2933626371205493       1.534615464471724E-9     2.2933626371205493       1.523677357984564E-9     2.2933626371205493       1.5103533884741418E-9    2.2933626371205493       1.49469216981897E-9      2.2933626371205493       1.4766801678891753E-9    2.2933626371205493       1.4567201064852424E-9    2.2933626371205493       1.4351282624097515E-9    2.2933626371205493       1.4119303126929163E-9    2.2933626371205493
2.2996458224277285        1.5959790307030972E-9    2.2996458224277285       1.5933612418161126E-9    2.2996458224277285       1.5874324552407973E-9    2.2996458224277285       1.5783923765234902E-9    2.2996458224277285       1.5667459195113482E-9    2.2996458224277285       1.5525569073326618E-9    2.2996458224277285       1.5358090472662727E-9    2.2996458224277285       1.5168981887286168E-9    2.2996458224277285       1.4961696765073145E-9    2.2996458224277285       1.4736268086264383E-9    2.2996458224277285
2.305929007734908         1.657148761239026E-9     2.305929007734908        1.6575066123295869E-9    2.305929007734908        1.6543210947204995E-9    2.305929007734908        1.6477928127441796E-9    2.305929007734908        1.6384044042860244E-9    2.305929007734908        1.6262365658360094E-9    2.305929007734908        1.611258915596992E-9     2.305929007734908        1.5938793257677043E-9    2.305929007734908        1.574457052270424E-9     2.305929007734908        1.5529558739314701E-9    2.305929007734908
