% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 09:19
% Dimension:          1
% Nodes:              361
% Expressions:        22
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.5410520681182421        2.3230912618943902E-8    0.5410520681182421       2.323008959783508E-8     0.5410520681182421       2.3232436221221808E-8    0.5410520681182421       2.322043111645823E-8     0.5410520681182421       2.3213638419785557E-8    0.5410520681182421       2.3215204226989522E-8    0.5410520681182421       2.3217216979891095E-8    0.5410520681182421       2.3216127504051528E-8    0.5410520681182421       2.3211991315086473E-8    0.5410520681182421       2.3214189342070788E-8    0.5410520681182421       2.321669220989738E-8     0.5410520681182421
0.5585053606381855        2.390251109498651E-8     0.5585053606381855       2.3897243471995677E-8    0.5585053606381855       2.3896950049057302E-8    0.5585053606381855       2.389480132028898E-8     0.5585053606381855       2.38887560583938E-8      0.5585053606381855       2.388579995960413E-8     0.5585053606381855       2.3888879538255048E-8    0.5585053606381855       2.3893530989988975E-8    0.5585053606381855       2.38905968477652E-8      0.5585053606381855       2.3887622865238637E-8    0.5585053606381855       2.388936848018462E-8     0.5585053606381855
0.5759586531581288        2.4560689635410392E-8    0.5759586531581288       2.4561493977309065E-8    0.5759586531581288       2.4559771545907513E-8    0.5759586531581288       2.4554124166812802E-8    0.5759586531581288       2.455140467709025E-8     0.5759586531581288       2.4552221239138046E-8    0.5759586531581288       2.455081016366259E-8     0.5759586531581288       2.4553188462039E-8       0.5759586531581288       2.4553161372137076E-8    0.5759586531581288       2.455495736084902E-8     0.5759586531581288       2.4554096829512537E-8    0.5759586531581288
0.5934119456780721        2.521301494018995E-8     0.5934119456780721       2.5219123227707743E-8    0.5934119456780721       2.5224100709744E-8       0.5934119456780721       2.521566032846098E-8     0.5934119456780721       2.521096169526221E-8     0.5934119456780721       2.521544158440648E-8     0.5934119456780721       2.5216710888793872E-8    0.5934119456780721       2.521574860596887E-8     0.5934119456780721       2.5216334111461657E-8    0.5934119456780721       2.522091795331035E-8     0.5934119456780721       2.5220359445226013E-8    0.5934119456780721
0.6108652381980153        2.586641278197751E-8     0.6108652381980153       2.586729332910228E-8     0.6108652381980153       2.5871045819592933E-8    0.6108652381980153       2.5867101840335258E-8    0.6108652381980153       2.586383532295366E-8     0.6108652381980153       2.5868799934130593E-8    0.6108652381980153       2.587198264058462E-8     0.6108652381980153       2.586891787296228E-8     0.6108652381980153       2.5869485519266468E-8    0.6108652381980153       2.5874242150017573E-8    0.6108652381980153       2.5871804367125962E-8    0.6108652381980153
0.6283185307179586        2.651171583463511E-8     0.6283185307179586       2.6512622918577253E-8    0.6283185307179586       2.6516559777155426E-8    0.6283185307179586       2.6517359725464364E-8    0.6283185307179586       2.6513317080196394E-8    0.6283185307179586       2.6515826679215314E-8    0.6283185307179586       2.6516163653292745E-8    0.6283185307179586       2.6512667946664503E-8    0.6283185307179586       2.6512815030619994E-8    0.6283185307179586       2.6517266594228077E-8    0.6283185307179586       2.6517420232316987E-8    0.6283185307179586
0.6457718232379019        2.714342406964049E-8     0.6457718232379019       2.714746893484772E-8     0.6457718232379019       2.7148383008002472E-8    0.6457718232379019       2.714941941668455E-8     0.6457718232379019       2.71434880394735E-8      0.6457718232379019       2.7148742327262704E-8    0.6457718232379019       2.71509208811945E-8      0.6457718232379019       2.714880320169224E-8     0.6457718232379019       2.7150210591663835E-8    0.6457718232379019       2.7155424736572658E-8    0.6457718232379019       2.715624827183568E-8     0.6457718232379019
0.6632251157578452        2.7765595180347455E-8    0.6632251157578452       2.7773252290451834E-8    0.6632251157578452       2.7775874055118382E-8    0.6632251157578452       2.7777907723447332E-8    0.6632251157578452       2.7775329942180666E-8    0.6632251157578452       2.7781453154775873E-8    0.6632251157578452       2.7781955881909822E-8    0.6632251157578452       2.7777416743999212E-8    0.6632251157578452       2.7778291548573916E-8    0.6632251157578452       2.778275951054803E-8     0.6632251157578452       2.778440009298943E-8     0.6632251157578452
0.6806784082777885        2.838567812096764E-8     0.6806784082777885       2.8389095192324817E-8    0.6806784082777885       2.8393980409517583E-8    0.6806784082777885       2.840086480865098E-8     0.6806784082777885       2.839645188275043E-8     0.6806784082777885       2.8396727531964443E-8    0.6806784082777885       2.8398153773399456E-8    0.6806784082777885       2.839720047040977E-8     0.6806784082777885       2.8398230238621865E-8    0.6806784082777885       2.8399630613306012E-8    0.6806784082777885       2.8399550084764134E-8    0.6806784082777885
0.6981317007977318        2.899844910456386E-8     0.6981317007977318       2.8998413874952184E-8    0.6981317007977318       2.900197518470535E-8     0.6981317007977318       2.9007527549484112E-8    0.6981317007977318       2.9005296982354053E-8    0.6981317007977318       2.9007401272640105E-8    0.6981317007977318       2.900999397466613E-8     0.6981317007977318       2.9007595891912638E-8    0.6981317007977318       2.900414170645061E-8     0.6981317007977318       2.9007060904180658E-8    0.6981317007977318       2.9012856106560706E-8    0.6981317007977318
