% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 21:07
% Dimension:          1
% Nodes:              1001
% Expressions:        8
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.7602654221687299        11.348976240923987       0.7602654221687299       20.497736744431936       0.7602654221687299       31.097664098933922       0.7602654221687299       39.01022712100477        0.7602654221687299
0.7665486074759096        11.423394979436752       0.7665486074759096       20.6321299356474         0.7665486074759096       31.301444737936826       0.7665486074759096       39.265764445292234       0.7665486074759096
0.7728317927830891        11.497304875334518       0.7728317927830891       20.765580423108965       0.7728317927830891       31.504065222126837       0.7728317927830891       39.51987849805256        0.7728317927830891
0.7791149780902686        11.571048218475402       0.7791149780902688       20.898746836454645       0.7791149780902688       31.70609553116486        0.7791149780902688       39.77370924971203        0.7791149780902688
0.7853981633974483        11.644309966384466       0.7853981633974483       21.031096554725714       0.7853981633974483       31.90652577418304        0.7853981633974483       40.02584370742593        0.7853981633974483
0.7916813487046279        11.716481582977238       0.7916813487046279       21.161575161267315       0.7916813487046279       32.10405301912969        0.7916813487046279       40.27397073716214        0.7916813487046279
0.7979645340118074        11.787722933872715       0.7979645340118074       21.290459831735305       0.7979645340118074       32.29945715321015        0.7979645340118074       40.51871456740054        0.7979645340118074
0.8042477193189871        11.858899744007186       0.8042477193189871       21.419217181750852       0.8042477193189871       32.49484218314434        0.8042477193189871       40.763213967053986       0.8042477193189871
0.8105309046261666        11.930296570298825       0.8105309046261666       21.54826769974362        0.8105309046261666       32.690361012660325       0.8105309046261666       41.00844549247452        0.8105309046261666
0.8168140899333461        12.001101647302674       0.8168140899333461       21.676161892188375       0.8168140899333461       32.88361806395206        0.8168140899333461       41.25149557416717        0.8168140899333461
0.8230972752405259        12.070582961521598       0.8230972752405259       21.80167735128605        0.8230972752405259       33.07318889392061        0.8230972752405259       41.48984017547659        0.8230972752405259
0.8293804605477054        12.139234235049427       0.8293804605477055       21.925751986622576       0.8293804605477055       33.261130328940204       0.8293804605477055       41.72535485394555        0.8293804605477055
0.835663645854885         12.208194765930447       0.835663645854885        22.050368348682856       0.835663645854885        33.4506227252028         0.835663645854885        41.9621109121731         0.835663645854885
0.8419468311620646        12.277836795580205       0.8419468311620646       22.176091548014302       0.8419468311620646       33.64210631592815        0.8419468311620646       42.2013019342693         0.8419468311620646
0.8482300164692441        12.347457391790854       0.8482300164692441       22.30164130614957        0.8482300164692441       33.833111449138336       0.8482300164692441       42.44025104330733        0.8482300164692441
0.8545132017764238        12.416201486995238       0.8545132017764238       22.425571126437255       0.8545132017764238       34.02126955991894        0.8545132017764238       42.67587859532897        0.8545132017764238
0.8607963870836034        12.483826745478096       0.8607963870836034       22.54755433736418        0.8607963870836034       34.20624641090438        0.8607963870836034       42.907531035329946       0.8607963870836034
0.8670795723907829        12.550666646629036       0.8670795723907829       22.668245515209872       0.8670795723907829       34.38923046878197        0.8670795723907829       43.136747209812754       0.8670795723907829
0.8733627576979625        12.617262073085058       0.8733627576979625       22.788623740531246       0.8733627576979625       34.57179554343143        0.8733627576979625       43.365687197829246       0.8733627576979625
0.8796459430051421        12.683972970941177       0.8796459430051421       22.909312589886763       0.8796459430051421       34.7549512885218         0.8796459430051421       43.595571146312736       0.8796459430051421
0.8859291283123216        12.75059409790675        0.8859291283123216       23.029870309879318       0.8859291283123216       34.93808563066414        0.8859291283123216       43.82537873055661        0.8859291283123216
0.8922123136195013        12.816398617762404       0.8922123136195013       23.14887371962095        0.8922123136195013       35.11894656267055        0.8922123136195013       44.05221685257301        0.8922123136195013
0.8984954989266809        12.880870420721147       0.8984954989266809       23.265324192237053       0.8984954989266809       35.2957331983525         0.8984954989266809       44.27408396799236        0.8984954989266809
0.9047786842338604        12.944335075351955       0.9047786842338604       23.379874611524194       0.9047786842338604       35.46921993350123        0.9047786842338604       44.49216391196313        0.9047786842338604
0.91106186954104          13.007576602142995       0.91106186954104         23.49409684744487        0.91106186954104         35.64195340612695        0.91106186954104         44.70944012648732        0.91106186954104
0.9173450548482196        13.07089616479866        0.9173450548482196       23.608618710635845       0.9173450548482196       35.815340390188055       0.9173450548482196       44.927228843894206       0.9173450548482196
0.9236282401553992        13.133845531104622       0.9236282401553992       23.722531586466772       0.9236282401553992       35.98827159364502        0.9236282401553992       45.14401571554544        0.9236282401553992
0.9299114254625788        13.195868354743785       0.9299114254625788       23.8346311506267         0.9299114254625788       36.15867472617913        0.9299114254625788       45.35760386667992        0.9299114254625788
0.9361946107697584        13.25695231237386        0.9361946107697584       23.944797172472047       0.9361946107697584       36.32586542051697        0.9361946107697584       45.56758972625073        0.9361946107697584
0.9424777960769379        13.317626050649618       0.9424777960769379       24.054095423372917       0.9424777960769379       36.49129550282747        0.9424777960769379       45.77571492214309        0.9424777960769379
0.9487609813841175        13.378443016740789       0.9487609813841175       24.16374400398898        0.9487609813841175       36.657222174100916       0.9487609813841175       45.984233267253416       0.9487609813841175
0.9550441666912971        13.439425052183498       0.9550441666912971       24.27390173358321        0.9550441666912971       36.824440819027444       0.9550441666912971       46.19371180695388        0.9550441666912971
0.9613273519984767        13.49995879096004        0.9613273519984767       24.383371860337707       0.9613273519984767       36.99121115200788        0.9613273519984767       46.402180150987455       0.9613273519984767
0.9676105373056563        13.559397717477209       0.9676105373056563       24.490778454619146       0.9676105373056563       37.15493977131963        0.9676105373056563       46.607006698616324       0.9676105373056563
0.9738937226128359        13.6178193983511         0.9738937226128359       24.596139072839467       0.9738937226128359       37.315107350567054       0.9738937226128359       46.807884296577434       0.9738937226128359
0.9801769079200154        13.67590799998692        0.9801769079200154       24.700790718959798       0.9801769079200154       37.473727492550424       0.9801769079200154       47.007050244200144       0.9801769079200154
0.986460093227195         13.733948845127918       0.986460093227195        24.80551176893198        0.986460093227195        37.632468830231055       0.986460093227195        47.20601974709454        0.986460093227195
0.9927432785343747        13.791292181034814       0.9927432785343747       24.909321640011672       0.9927432785343747       37.7902733017956         0.9927432785343747       47.40321271201144        0.9927432785343747
0.9990264638415542        13.847122135123586       0.9990264638415542       25.010663724043447       0.9990264638415542       37.94471108143826        0.9990264638415542       47.59585388520155        0.9990264638415542
1.0053096491487339        13.901495668368158       1.0053096491487339       25.10931194445333        1.0053096491487339       38.0950222871455         1.0053096491487339       47.78341151142367        1.0053096491487339
1.0115928344559133        13.955238787729701       1.0115928344559133       25.20646035153796        1.0115928344559133       38.242763776880636       1.0115928344559133       47.96794128092445        1.0115928344559133
1.017876019763093         14.008951155589418       1.017876019763093        25.30320218007662        1.017876019763093        38.38976312389293        1.017876019763093        48.15149852310178        1.017876019763093
1.0241592050702726        14.062489096155982       1.0241592050702726       25.399586368942686       1.0241592050702726       38.53641977112935        1.0241592050702726       48.33441932233957        1.0241592050702726
1.030442390377452         14.115409581730749       1.030442390377452        25.495111509189616       1.030442390377452        38.6819980599622         1.030442390377452        48.51602327322885        1.030442390377452
1.0367255756846316        14.167597423693621       1.0367255756846316       25.589564903357104       1.0367255756846316       38.825793871402986       1.0367255756846316       48.69592086734872        1.0367255756846316
1.0430087609918115        14.219348395958386       1.0430087609918115       25.683204727051134       1.0430087609918115       38.96778363621936        1.0430087609918115       48.87432502474597        1.0430087609918115
1.049291946298991         14.270985826681102       1.049291946298991        25.776383465362695       1.049291946298991        39.108503672672896       1.049291946298991        49.051597371690214       1.049291946298991
1.0555751316061706        14.322481757452268       1.0555751316061706       25.86910887404658        1.0555751316061706       39.24843152794342        1.0555751316061706       49.22773236101753        1.0555751316061706
1.0618583169133502        14.373451041207714       1.0618583169133502       25.960943624015073       1.0618583169133502       39.38741609300561        1.0618583169133502       49.402245869926304       1.0618583169133502
1.0681415022205296        14.423566439284537       1.0681415022205296       26.05145365177148        1.0681415022205296       39.52487731192045        1.0681415022205296       49.57477319455649        1.0681415022205296
1.0744246875277093        14.472980607582974       1.0744246875277093       26.140808245809648       1.0744246875277093       39.66063000117717        1.0744246875277093       49.74581496218984        1.0744246875277093
1.080707872834889         14.522199668882644       1.080707872834889        26.229694278279787       1.080707872834889        39.7951441621391         1.080707872834889        49.91637404843355        1.080707872834889
1.0869910581420683        14.571470567316164       1.0869910581420683       26.318467948661652       1.0869910581420683       39.92877845107504        1.0869910581420683       50.08653613130846        1.0869910581420683
